0 0.634585353826
1 0.612846223391
2 0.592298841128
3 0.572388427714
4 0.561827073231
5 0.552601298595
6 0.551861592833
7 0.545265883126
8 0.545656283389
9 0.544464535218
10 0.546272704857
11 0.545964494123
12 0.54557409386
13 0.543991945426
14 0.541731733377
15 0.543334429194
16 0.543683734692
17 0.542286512698
18 0.540745459029
19 0.542039944111
20 0.539882468973
21 0.540437248295
22 0.541978301964
23 0.540498890441
24 0.540478343059
25 0.53994411112
26 0.53867017342
27 0.53840305745
28 0.538115394099
29 0.536923645928
30 0.536594887811
31 0.538711268184
32 0.537149667132
33 0.536779814252
34 0.536635982576
35 0.537930467658
36 0.535957918961
37 0.536718172105
38 0.536800361634
39 0.538341415304
40 0.537807183365
41 0.537622256924
42 0.536471603518
43 0.536081203255
44 0.536389413989
45 0.535999013726
46 0.535978466343
47 0.534930549848
48 0.535937371579
49 0.536204487548
50 0.536553793047
51 0.535957918961
52 0.535320950111
53 0.535772992521
54 0.535300402729
55 0.536060655872
56 0.534437412674
57 0.535300402729
58 0.535259307964
59 0.535177118435
60 0.534293580998
61 0.534642886496
62 0.535629160845
63 0.534088107175
64 0.534005917646
65 0.534601791732
66 0.535177118435
67 0.534231938851
68 0.534375770527
69 0.534396317909
70 0.535382592258
71 0.536348319224
72 0.535772992521
73 0.535629160845
74 0.535177118435
75 0.535074381524
76 0.534745623408
77 0.535136023671
78 0.534745623408
79 0.535957918961
80 0.534170296704
81 0.535978466343
82 0.534725076025
83 0.534786718172
84 0.533245664502
85 0.533615517383
86 0.533697706912
87 0.532711432563
88 0.533656612148
89 0.533697706912
90 0.533636064765
91 0.532690885181
92 0.532670337799
93 0.53277307471
94 0.533122380209
95 0.533184022356
96 0.532300484918
97 0.531601873921
98 0.532567600888
99 0.532814169475
100 0.531622421304
101 0.532095011096
102 0.53240322183
103 0.532362127065
104 0.531910084655
105 0.53258814827
106 0.532074463713
107 0.531478589628
108 0.532752527328
109 0.533512780472
110 0.53322511712
111 0.533944275499
112 0.533081285444
113 0.533348401414
114 0.533430590943
115 0.534519602203
116 0.533389496178
117 0.534047012411
118 0.533122380209
119 0.53349223309
