0.48956522 0.971671
0.5026087 0.972216
0.51565217 0.972929
0.52869565 0.971064
0.54173913 0.971169
0.55478261 0.969719
0.56782609 0.970498
0.58086957 0.968558
0.59391304 0.968538
0.60695652 0.967013
0.62 0.967926
0.63304348 0.968461
0.64608696 0.966346
0.65913043 0.966114
0.67217391 0.965637
0.68521739 0.963488
0.69826087 0.964174
0.71130435 0.962665
0.72434783 0.960879
0.7373913 0.9604
0.75043478 0.961193
0.76347826 0.960915
0.77652174 0.960334
0.78956522 0.959896
0.8026087 0.95908
0.81565217 0.957505
0.82869565 0.959186
0.84173913 0.957266
0.85478261 0.956531
0.86782609 0.95473
0.88086957 0.954725
0.89391304 0.953031
0.90695652 0.951885
0.92 0.950406
0.93304348 0.950137
0.94608696 0.946459
0.95913043 0.945299
0.97217391 0.944133
0.98521739 0.945392
0.99826087 0.943365
1.0113043 0.942287
1.0243478 0.9418
1.0373913 0.93937
1.0504348 0.939592
1.0634783 0.936917
1.0765217 0.93843
1.0895652 0.93569
1.1026087 0.940012
1.1156522 0.938025
1.1286957 0.93826
1.1417391 0.938001
1.1547826 0.937335
1.1678261 0.934099
1.1808696 0.933456
1.193913 0.930857
1.2069565 0.930415
1.22 0.928902
1.2330435 0.926319
1.246087 0.925431
1.2591304 0.924579
1.2721739 0.924057
1.2852174 0.923267
1.2982609 0.919779
1.3113043 0.920734
1.3243478 0.920737
1.3373913 0.918091
1.3504348 0.917606
1.3634783 0.914995
1.3765217 0.91696
1.3895652 0.914379
1.4026087 0.915189
1.4156522 0.914167
1.4286957 0.913739
1.4417391 0.910574
1.4547826 0.908772
1.4678261 0.907064
1.4808696 0.907395
1.493913 0.906024
1.5069565 0.902165
1.52 0.900449
1.5330435 0.900585
1.546087 0.89952
1.5591304 0.897042
1.5721739 0.894764
1.5852174 0.892168
1.5982609 0.891269
1.6113043 0.890907
1.6243478 0.89276
1.6373913 0.889795
1.6504348 0.887969
1.6634783 0.884434
1.6765217 0.88575
1.6895652 0.884497
1.7026087 0.88571
1.7156522 0.880176
1.7286957 0.882463
1.7417391 0.879728
1.7547826 0.881133
1.7678261 0.88018
1.7808696 0.876109
1.793913 0.876273
1.8069565 0.875795
1.82 0.871799
1.8330435 0.872506
1.846087 0.871475
1.8591304 0.870988
1.8721739 0.869301
1.8852174 0.867558
1.8982609 0.866708
1.9113043 0.863745
1.9243478 0.86192
1.9373913 0.859775
1.9504348 0.858916
1.9634783 0.857314
1.9765217 0.854266
1.9895652 0.854812
2.0026087 0.853476
2.0156522 0.851307
2.0286957 0.848934
2.0417391 0.847805
2.0547826 0.845305
2.0678261 0.846449
2.0808696 0.844495
2.093913 0.842718
2.1069565 0.83968
2.12 0.838994
2.1330435 0.838675
2.146087 0.835104
2.1591304 0.831318
2.1721739 0.832918
2.1852174 0.830854
2.1982609 0.82921
2.2113043 0.823875
2.2243478 0.823074
2.2373913 0.81855
2.2504348 0.816535
2.2634783 0.816684
2.2765217 0.815713
2.2895652 0.814742
2.3026087 0.814599
2.3156522 0.811063
2.3286957 0.807363
2.3417391 0.805918
2.3547826 0.801739
2.3678261 0.79916
2.3808696 0.802483
2.393913 0.79741
2.4069565 0.796639
2.42 0.791944
2.4330435 0.791632
2.446087 0.795506
2.4591304 0.789153
2.4721739 0.787721
2.4852174 0.782084
2.4982609 0.78514
2.5113043 0.783984
2.5243478 0.779945
2.5373913 0.778939
2.5504348 0.777572
2.5634783 0.776465
2.5765217 0.77341
2.5895652 0.769215
2.6026087 0.770008
2.6156522 0.772257
2.6286957 0.767333
2.6417391 0.76713
2.6547826 0.765694
2.6678261 0.765728
2.6808696 0.763743
2.693913 0.760846
2.7069565 0.753854
2.72 0.754959
2.7330435 0.750918
2.746087 0.748289
2.7591304 0.744874
2.7721739 0.742
2.7852174 0.739625
2.7982609 0.736398
2.8113043 0.732182
2.8243478 0.729977
2.8373913 0.727175
2.8504348 0.730224
2.8634783 0.72801
2.8765217 0.725653
2.8895652 0.723881
2.9026087 0.721729
2.9156522 0.719272
2.9286957 0.714861
2.9417391 0.710732
2.9547826 0.712866
2.9678261 0.711005
2.9808696 0.710341
2.993913 0.706921
3.0069565 0.702965
3.02 0.705381
3.0330435 0.701827
3.046087 0.697265
3.0591304 0.699944
3.0721739 0.701746
3.0852174 0.696712
3.0982609 0.692957
3.1113043 0.694846
3.1243478 0.691897
3.1373913 0.688636
3.1504348 0.690122
3.1634783 0.687525
3.1765217 0.682439
3.1895652 0.678157
3.2026087 0.67857
3.2156522 0.677192
3.2286957 0.678688
3.2417391 0.678075
3.2547826 0.673425
3.2678261 0.669632
3.2808696 0.671101
3.293913 0.665533
3.3069565 0.660458
3.32 0.655655
3.3330435 0.66177
3.346087 0.658446
3.3591304 0.652842
3.3721739 0.652717
3.3852174 0.656527
3.3982609 0.650346
3.4113043 0.652573
3.4243478 0.65132
3.4373913 0.646007
3.4504348 0.645633
3.4634783 0.644888
3.4765217 0.638917
3.4895652 0.63542
3.5026087 0.635893
3.5156522 0.633011
3.5286957 0.630854
3.5417391 0.633153
3.5547826 0.634116
3.5678261 0.632093
3.5808696 0.623918
3.593913 0.62522
3.6069565 0.626599
3.62 0.625245
3.6330435 0.622801
3.646087 0.61773
3.6591304 0.619983
3.6721739 0.619798
3.6852174 0.613319
3.6982609 0.609577
3.7113043 0.611393
3.7243478 0.609461
3.7373913 0.608659
3.7504348 0.606601
3.7634783 0.604175
3.7765217 0.598741
3.7895652 0.604933
3.8026087 0.596129
3.8156522 0.594896
3.8286957 0.594323
3.8417391 0.589796
3.8547826 0.591828
3.8678261 0.590205
3.8808696 0.593773
3.893913 0.591575
3.9069565 0.590421
3.92 0.585984
3.9330435 0.587854
3.946087 0.58779
3.9591304 0.587966
3.9721739 0.584922
3.9852174 0.58352
3.9982609 0.579384
4.0113043 0.581525
4.0243478 0.581606
4.0373913 0.584866
4.0504348 0.580239
4.0634783 0.58057
4.0765217 0.576433
4.0895652 0.575797
4.1026087 0.572922
4.1156522 0.573956
4.1286957 0.574728
4.1417391 0.568391
4.1547826 0.573308
4.1678261 0.569505
4.1808696 0.567945
4.193913 0.568132
4.2069565 0.569847
4.22 0.564784
4.2330435 0.559728
4.246087 0.562336
4.2591304 0.562977
4.2721739 0.564453
4.2852174 0.557041
4.2982609 0.5578
4.3113043 0.556138
4.3243478 0.552153
4.3373913 0.55027
4.3504348 0.551036
4.3634783 0.548338
4.3765217 0.547921
4.3895652 0.551989
4.4026087 0.545909
4.4156522 0.546718
4.4286957 0.545369
4.4417391 0.543945
4.4547826 0.544187
4.4678261 0.544533
4.4808696 0.543171
4.493913 0.542434
4.5069565 0.542878
4.52 0.543836
4.5330435 0.543929
4.546087 0.538898
4.5591304 0.543357
4.5721739 0.546203
4.5852174 0.543853
4.5982609 0.539048
4.6113043 0.537829
4.6243478 0.539471
4.6373913 0.537504
4.6504348 0.538279
4.6634783 0.535995
4.6765217 0.538332
4.6895652 0.536329
4.7026087 0.533571
4.7156522 0.53296
4.7286957 0.53201
4.7417391 0.531666
4.7547826 0.527044
4.7678261 0.525546
4.7808696 0.526233
4.793913 0.522652
4.8069565 0.523471
4.82 0.524287
4.8330435 0.522142
4.846087 0.528692
4.8591304 0.52163
4.8721739 0.519881
4.8852174 0.522491
4.8982609 0.521219
4.9113043 0.520053
4.9243478 0.521475
4.9373913 0.523574
4.9504348 0.520986
4.9634783 0.519186
4.9765217 0.51952
4.9895652 0.520543
5.0026087 0.520217
5.0156522 0.519254
5.0286957 0.516033
5.0417391 0.518825
5.0547826 0.516349
5.0678261 0.516254
5.0808696 0.514188
5.093913 0.511851
5.1069565 0.513053
5.12 0.512789
5.1330435 0.513967
5.146087 0.513008
5.1591304 0.509543
5.1721739 0.510448
5.1852174 0.510048
5.1982609 0.508712
5.2113043 0.508084
5.2243478 0.504015
5.2373913 0.503825
5.2504348 0.506465
5.2634783 0.499827
5.2765217 0.497998
5.2895652 0.499431
5.3026087 0.499727
5.3156522 0.501212
5.3286957 0.495789
5.3417391 0.497547
5.3547826 0.496186
5.3678261 0.497229
